"","Web.ID","type","subtype","sqfoot","bedrooms","bathrooms","half.baths","price","status","last.update","Time.Viewed","Trimmed.Time","Success","Abandonment","Exterior","Floor","Interior"
"11879","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",11,11,1,0,0,0,1
"11880","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11881","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11882","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11883","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11884","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,1,0,0
"11885","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"11886","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11887","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,1,0,0
"11888","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",54,54,1,0,1,0,0
"11889","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11890","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",12,12,1,0,0,0,1
"11891","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11892","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",10,10,1,0,0,0,1
"11893","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"11894","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11895","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",9,9,1,0,0,0,1
"11896","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"11897","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11898","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11899","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11900","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11901","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11902","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11903","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11904","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",13,13,1,0,0,0,1
"11905","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,1,0,0
"11906","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,1,0,0
"11907","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,0,0,1
"11908","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",10,10,1,0,1,0,0
"11909","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",18,18,1,0,0,0,1
"11910","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"11911","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11912","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"11913","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11914","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11915","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"11916","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11917","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11918","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11919","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",16,16,1,0,0,0,1
"11920","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",8,8,1,0,0,0,1
"11921","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11922","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11923","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",15,15,1,0,0,0,1
"11924","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11925","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"11926","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"11927","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",17,17,1,0,0,0,1
"11928","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,1,0,0
"11929","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",26,26,1,0,1,0,0
"11930","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",11,11,1,0,0,0,1
"11931","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11932","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11933","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"11934","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11935","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",18,18,1,0,0,0,1
"11936","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",14,14,1,0,0,0,1
"11937","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11938","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11939","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"11940","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11941","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"11942","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11943","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11944","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",18,18,1,0,0,0,1
"11945","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",10,10,1,0,0,0,1
"11946","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",10,10,1,0,0,0,1
"11947","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11948","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"11949","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"11950","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",64,64,1,0,0,0,1
"11951","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,1,0,0
"11952","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",46,46,1,0,1,0,0
"11953","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11954","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11955","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11956","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11957","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11958","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,0,0,1
"11959","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",16,16,1,0,1,0,0
"11960","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11961","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11962","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11963","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11964","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11965","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11966","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11967","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,0,0,0,1
"11968","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11969","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11970","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11971","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11972","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11973","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11974","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11975","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11976","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,1,0,0
"11977","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,1,0,0
"11978","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11979","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,1,0,0
"11980","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,1,0,0
"11981","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11982","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11983","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11984","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11985","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11986","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11987","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"11988","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11989","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11990","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"11991","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11992","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11993","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11994","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"11995","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11996","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"11997","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,1,0,0
"11998","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"11999","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12000","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,1,0,0
"12001","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",65,65,1,0,1,0,0
"12002","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"12003","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12004","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",6,6,1,0,0,0,1
"12005","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12006","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",9,9,1,0,0,0,1
"12007","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12008","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12009","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12010","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12011","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12012","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12013","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12014","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"12015","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12016","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12017","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12018","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",11,11,1,0,0,0,1
"12019","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",33,33,1,0,0,0,1
"12020","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",13,13,1,0,0,0,1
"12021","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,1,0,0
"12022","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",49,49,1,0,0,0,1
"12023","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,1,0,0
"12024","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",11,11,1,0,1,0,0
"12025","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12026","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,0,0,0,1
"12027","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12028","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,0,0,0,1
"12029","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12030","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12031","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,0,0,1
"12032","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",8,8,1,0,1,0,0
"12033","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12034","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"12035","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12036","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12037","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12038","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12039","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12040","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12041","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",29,29,1,0,0,0,1
"12042","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12043","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12044","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12045","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12046","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12047","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12048","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12049","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,1,0,0
"12050","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"12051","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12052","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"12053","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,0,0,1
"12054","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",9,9,1,0,1,0,0
"12055","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12056","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",6,6,1,0,0,0,1
"12057","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",5,5,1,0,0,0,1
"12058","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12059","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12060","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12061","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",6,6,1,0,0,0,1
"12062","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12063","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"12064","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12065","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"12066","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12067","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"12068","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12069","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12070","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12071","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"12072","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,1,0,0
"12073","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",4,4,1,0,0,0,1
"12074","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,1,0,0
"12075","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",107,107,1,0,1,0,0
"12076","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",16,16,1,0,0,0,1
"12077","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",10,10,1,0,0,0,1
"12078","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",7,7,1,0,0,0,1
"12079","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",13,13,1,0,0,0,1
"12080","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12081","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12082","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",9,9,1,0,0,0,1
"12083","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12084","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",3,3,0,0,0,0,1
"12085","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",8,8,1,0,0,0,1
"12086","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",11,11,1,0,0,0,1
"12087","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",11,11,1,0,0,0,1
"12088","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",12,12,1,0,0,0,1
"12089","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",24,24,1,0,0,0,1
"12090","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",15,15,1,0,0,0,1
"12091","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",9,9,1,0,0,0,1
"12092","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12093","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",6,6,1,0,0,0,1
"12094","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12095","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12096","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",1,1,0,0,0,0,1
"12097","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",2,2,0,0,0,0,1
"12098","V1083368","house","Single Family Detached",2769,5,4,0,2558000,"STACT","2014-10-20 153936",0,0,0,1,1,0,0
"12099","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",3,3,0,0,0,0,1
"12100","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",2,2,0,0,0,0,1
"12101","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",1,1,0,0,0,0,1
"12102","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",3,3,0,0,0,0,1
"12103","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",1,1,0,0,0,0,1
"12104","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",1,1,0,0,0,0,1
"12105","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",1,1,0,0,0,0,1
"12106","V1084582","house","Townhouse",960,2,2,0,249185,"STACT","2014-10-21 154236",1,1,0,0,0,0,1
